party,seats,sq_cabinet,sq_pm,election_year,base,miw_new,banzhaf,shapley,splus,country,cabinet_id,party_id,cabinet_name,caretaker,cabinet_party,prime_minister,left_rightx,left_righty,cabinet_seats,total_cabinet_size,party_count,cab_count,party_name,party_name_english,country_id,election_id,seats_share,election_date,start_date,post_election,enpp,mingov,bicameral,largest_parl,largest_cab,lag_largest_parl,lag_largest_cab,seats_total,miw_proportion,cabinet_proportion,seats_proportion,W,A,B,B_star,C,D,E,country_dummy1,country_dummy2,country_dummy3,country_dummy4,country_dummy5,country_dummy6,country_dummy7,country_dummy8,country_dummy9,country_dummy10,country_dummy11,country_dummy12,country_dummy13,coalition_total
LAB,17,1,0,1997,17,3,.04878049,.071428575,.074371211,IRL,126,318,Ahern I,0,0,0,3.6788889,3.6,0,16,9,2,P_irti Lucht Oibre,Labour Party,37,316,10.240964,6/6/1997,6/26/1997,1,2.9926152,1,1,0,0,0,0,165,.10344828,0,.1030303,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
SPA/SPIRIT,14,0,0,2007,14,14,.088222511,.087012984,.087687775,BEL,886,1113,Verhofstadt III,1,1,0,3.3511111,,7,25,11,4,Socialistische Partij Anders / Sociaal-Liberale Partij,Socialist Party Different / Social Liberal Party,64,401,9.333333,6/10/2007,6/10/2007,1,7.9113922,1,1,0,0,0,0,150,.093333334,.28,.093333334,76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75
UDCE,4, ,,1994,4,4,.006988354,.0057444358,.005765486,ITA,672,397,Berlusconi I,0,0,0,,,2,27,21,5,Unione Democratica di Centro,Democratic Union of the Centre,26,146,.63492066,3/27/1994,5/11/1994,1,7.6707511,0,1,0,0,0,0,630,.0063897762,.083333336,.0063492064,316,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,358
MR,18,1,0,2010,18,18,.1185372,.11818182,.11815639,BEL,675,915,Leterme III,1,1,0,6.8216666,7.6,3,15,12,0,Mouvement R_formateur,Reformist Movement,64,486,12,6/13/2010,6/13/2010,1,8.4206591,1,1,0,0,0,0,150,.12,.25,.12,76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,70
VVD,31,0,0,1994,31,18,.19829318,.18975469,.19033204,NLD,637,1409,Kok I,0,1,0,7.2037778,7.4,5,14,12,3,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,8,570,20.666666,5/3/1994,8/22/1994,1,5.4164662,0,1,0,0,0,0,150,.18367347,.35714287,.20666666,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92
KESK,40,1,0,1987,40,7,.27962086,.25396827,.24843833,FIN,614,94,Holkeri I,0,0,0,5.8053333,5.2,0,15,10,4,Keskusta,Centre Party,67,527,20,3/16/1987,4/30/1987,1,4.9480457,0,0,0,0,0,0,199,.21212122,0,.20100503,100,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PEV,2,0,0,1999,2,1,.027777778,.033333331,.021691164,PRT,5,1535,Guterres II,0,0,0,2.1710526,,0,23,6,1,Partido Ecologista _ Os Verdes,Ecology Party -- Greens,63,352,.86956519,10/10/1999,10/25/1999,1,2.6131198,1,0,0,0,0,0,230,.1,0,.0086956518,116,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
SP-P,9,1,0,1987,9,2,.023696681,.027777778,.029370237,FIN,614,200,Holkeri I,0,1,0,6.3916667,5.8,1,15,10,4,Suomen Puolue _ Perussuomalaiset,Finnish Party -- True Finns,67,527,4.5,3/16/1987,4/30/1987,1,4.9480457,0,0,0,0,0,0,199,.060606062,.06666667,.045226131,100,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130
CDA,43,0,0,2002,43,38,.35805085,.34960318,.34385374,NLD,763,235,Balkenende I,0,1,1,5.8017777,5.7,6,14,10,3,Christen Democratisch Appl,Christian Democrats,8,74,28.666666,5/15/2002,7/21/2002,0,5.7929969,0,1,1,1,0,0,150,.28787878,.42857143,.28666666,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,93
C,22,0,0,2002,22,1,.043478262,.03809524,.035079349,SWE,641,1461,Persson III,0,0,0,5.7886666,5.9,0,25,7,1,Centerpartiet,Centre Party,35,156,6.3037248,9/15/2002,10/21/2002,1,4.2252402,1,0,0,0,0,0,349,.06666667,0,.063037246,175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LSAP,13,1,0,2009,13,3,.10869565,.11666667,.1256641,LUX,601,701,Juncker IV,0,1,0,3.9473684,,7,25,6,2,Ltzebuerger Sozialistesch Arbechterpartei _ Parti Ouvrier Socialiste Luxembourgeois _ Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,7,172,21.666666,6/7/2009,7/23/2009,1,3.6290324,0,0,0,0,0,0,60,.15000001,.28,.21666667,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39
UDC,39,0,0,2006,39,39,.06522397,.058116883,.057611357,ITA,117,226,Prodi II,0,0,0,6.1666667,,0,26,17,7,Unione dei Democratici Cristiani e Democratici di Centro,Union of Christian and Centre Democrats,26,107,6.1904764,4/9/2006,5/17/2006,1,5.0764861,0,1,0,0,0,0,627,.072625697,0,.062200956,314,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
FRP,11,0,0,1994,11,5,.050000001,.039285716,.049742289,DNK,189,978,Rasmussen N II,0,0,0,9.006349200000001,8.699999999999999,0,20,10,3,Fremskridtspartiet,Progress Party,21,89,6.1452513,9/21/1994,9/27/1994,1,4.7334909,1,0,0,0,0,0,174,.067567565,0,.063218392,88,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
SF,12,0,0,2001,12,3,.093220338,.083333336,.073819645,DNK,482,1644,Rasmussen F I,0,0,0,2.1851429,1.9,0,18,9,2,Socialistisk Folkeparti,Socialist Peoples Party,21,632,6.7039108,11/20/2001,11/27/2001,1,4.6754708,1,0,0,0,0,0,175,.090909094,0,.068571426,88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
GL,7,0,0,2006,7,7,.04855372,.045634922,.04514632,NLD,69,756,Balkenende IV,0,0,0,2.0366666,,0,16,10,3,Groen Links,Green Left,8,578,4.6666665,11/22/2006,2/22/2007,1,5.5391431,0,1,0,0,0,0,150,.052238807,0,.046666667,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
ECOLO,8,0,0,2010,8,8,.051702395,.05036075,.051221203,BEL,675,161,Leterme III,1,0,0,2.9113333,4.5,0,15,12,0,ócologistes Conf_d_r_s pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,64,486,5.3333335,6/13/2010,6/13/2010,1,8.4206591,1,1,0,0,0,0,150,.053333335,0,.053333335,76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
VIHR,9,0,0,1995,9,4,.034562211,.026190476,.02598149,FIN,100,1062,Lipponen I,0,1,0,3.7008333,,1,16,11,5,Vihre_ Liitto _ Gr_na F_rbundet,Green League,67,24,4.5,3/19/1995,4/13/1995,1,4.8971596,0,0,0,0,0,0,199,.047058824,.06666667,.045226131,100,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144
PSC,10,1,0,1999,10,10,.064568199,.063275613,.063241869,BEL,193,1192,Verhofstadt I,0,0,0,5.5811111,6.3,0,21,11,6,Parti Social Chr_tien,Francophone Christian Social Party,64,2,6.6666665,6/13/1999,7/12/1999,1,9.050684,0,1,0,0,0,0,150,.06666667,0,.06666667,76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
FF,1,0,0,1989,1,0,0,0,.0046909591,NOR,94,474,Syse,0,0,0,,,0,19,7,3,Framtid for Finnmark,Future for Finnmark,9,571,.60606062,9/11/1989,10/16/1989,1,4.2347178,1,0,0,0,0,0,165,0,0,.0060606059,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
KESK,35,1,1,2011,35,4,.13846155,.14285715,.14801019,FIN,918,94,Katainen,0,0,0,5.8053333,5.2,0,19,9,6,Keskusta,Centre Party,67,700,17.5,4/17/2011,6/22/2011,1,5.830904,0,0,0,0,1,1,199,.13793103,0,.1758794,100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
AN,99,0,0,2001,99,53,.16540948,.15598845,.15374339,ITA,256,373,Berlusconi II,0,1,0,7.9855557,,4,21,12,4,Alleanza Nazionale,National Alliance,26,498,16.256157,5/13/2001,6/11/2001,1,5.3029213,0,1,0,0,0,0,609,.16012084,.19047619,.16256158,305,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,347
GL,10,0,0,2010,10,10,.061553031,.057142857,.058747262,NLD,804,756,Rutte,0,0,0,2.0366666,,0,12,10,2,Groen Links,Green Left,8,530,6.6666665,6/9/2010,10/14/2010,1,6.7446041,1,1,0,0,0,0,150,.06666667,0,.06666667,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
RPF,1,0,0,1989,1,1,.0070588239,.0051587299,.0065932302,NLD,148,212,Lubbers III,0,0,0,8.296296399999999,9.199999999999999,0,14,9,2,Reformatorisch Politieke Federatie,Reformatory Political Federation,8,627,.66666669,9/6/1989,11/7/1989,1,3.7525017,0,1,0,0,0,0,150,.019607844,0,.0066666668,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
FR,26,0,0,2001,26,3,.15254237,.15238096,.15604761,NOR,300,351,Bondevik II,0,0,0,9.244444400000001,9.4,0,19,8,3,Fremskrittspartiet,Progress Party,9,328,15.757576,9/10/2001,10/19/2001,1,5.3518772,1,0,0,0,0,0,165,.14285715,0,.15757576,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
CDU/CSU,239,1,1,2009,239,2,.5,.5,.49957505,DEU,472,808,Merkel II,0,1,1,6.1757778,6.7,11,17,6,3,Christlich Demokratische Union,Christian Democratic Union,54,93,31.189711,9/27/2009,10/28/2009,0,4.8344789,0,1,1,1,0,0,622,.40000001,.64705884,.38424438,312,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,332
SP,10,0,0,2001,10,1,.016949153,.01904762,.026911477,NOR,300,702,Bondevik II,0,0,0,5.3055556,5.8,0,19,8,3,Senterpartiet,Centre Party,9,328,6.060606,9/10/2001,10/19/2001,1,5.3518772,1,0,0,0,0,0,165,.047619049,0,.060606062,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
GRUENE,21,0,0,2006,21,1,.14285715,.13333334,.1407626,AUT,583,1429,Gusenbauer,0,0,0,2.4916667,,0,15,5,2,Die Grªnen _ Die grªne Alternative,The Greens -- The Green Alternative,59,197,11.47541,10/1/2006,1/11/2007,1,3.3789728,0,1,0,0,0,0,183,.14285715,0,.1147541,92,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
GRAEN,14,1,0,2009,14,2,.23076923,.23333333,.23965603,ISL,651,210,Sigurdardottir II,0,1,0,1.4473684,,5,10,5,2,Vinstrihreyfingin _ gr_nt frambo_,Left-Green Movement,56,36,22.222221,4/25/2009,4/25/2009,1,4.1822972,0,0,0,0,0,0,63,.22222222,.5,.22222222,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34
FDF,3,0,0,1991,3,3,.014809369,.013980464,.01295125,BEL,570,969,Martens IX,1,0,0,6.1259259,5.6,0,21,13,4,Front D_mocratique des Francophones,Francophone Democratic Front,64,418,1.4150944,11/24/1991,11/24/1991,1,8.4133282,0,1,0,0,0,0,212,.014150944,0,.014150944,107,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
AGL-GR,6,0,0,1987,6,6,.02919708,.026984127,.026223799,BEL,457,1594,Martens VIII,0,0,0,2.8282222,4.5,0,26,11,5,Agalev _ Groen,Agalev -- Groen,64,191,2.8301888,12/13/1987,5/9/1988,1,7.1317043,0,1,0,0,0,0,212,.028301887,0,.028301887,107,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
KRF,4,0,0,2001,4,1,.02542373,.02142857,.02060782,DNK,482,1331,Rasmussen F I,0,0,0,5.8095237,6.2,0,18,9,2,Kristeligt Folkeparti,Christian People's Party,21,632,2.2346368,11/20/2001,11/27/2001,1,4.6754708,1,0,0,0,0,0,175,.030303031,0,.022857143,88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
FP,26,1,0,1994,26,1,.027027028,.047619049,.05651911,SWE,528,892,Carlsson IV,0,0,0,6.1551111,5.5,0,22,7,1,Folkpartiet,Liberals,35,412,7.4498568,9/18/1994,10/6/1994,1,3.5041573,1,0,0,0,0,0,349,.090909094,0,.074498564,175,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
CDA,41,1,1,2006,41,37,.31508264,.31547618,.31934148,NLD,69,235,Balkenende IV,0,1,1,5.8017777,5.7,8,16,10,3,Christen Democratisch Appl,Christian Democrats,8,578,27.333334,11/22/2006,2/22/2007,1,5.5391431,0,1,1,1,1,1,150,.27611941,.5,.27333334,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,80
SP,11,0,0,2005,11,1,.054545455,.052380953,.053915799,NOR,693,702,Stoltenberg II,0,1,0,5.3055556,5.8,3,19,7,3,Senterpartiet,Centre Party,9,3,6.5088758,9/12/2005,10/17/2005,1,4.5617313,0,0,0,0,0,0,169,.06666667,.15789473,.065088756,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87
NONE,1,0,0,1992,1,0,.0095238099,.0071428572,.0074380659,IRL,748,30,Reynolds II,0,0,0,,,0,16,7,2,no party affiliation,no party affiliation,37,359,3.0120482,11/25/1992,1/12/1993,0,3.4969542,0,1,0,0,0,0,164,0,0,.0060975607,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
RV,1,0,0,1993,1,0,0,0,.0056166998,NOR,572,1638,Brundtland IV,0,0,0,.36666667,,0,20,8,1,Rèd Valgallianse,Red Electoral Alliance,9,404,.60606062,9/13/1993,9/13/1993,1,4.0411162,1,0,0,0,0,0,165,0,0,.0060606059,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
LN,55,0,0,1992,55,55,.084173992,.070902705,.071093857,ITA,176,1436,Amato I,0,0,0,7.6605556,,0,30,16,4,Lega Nord,North League,26,605,8.7301588,4/5/1992,6/28/1992,1,5.7116132,0,1,0,0,0,0,629,.087440379,0,.087440379,315,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
FDV,11,0,0,1994,11,11,.019307137,.016105343,.016154896,ITA,672,910,Berlusconi I,0,0,0,2.6337037,,0,27,21,5,Federazione dei Verdi,Federation of the Greens,26,146,1.7460318,3/27/1994,5/11/1994,1,7.6707511,0,1,0,0,0,0,630,.017571885,0,.017460318,316,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
SGP,2,0,0,1994,2,2,.019076305,.018506493,.01776142,NLD,637,1251,Kok I,0,0,0,8.447222200000001,9.199999999999999,0,14,12,3,Staatkundig Gereformeerde Partij,Political Reformed Party,8,570,1.3333334,5/3/1994,8/22/1994,1,5.4164662,0,1,0,0,0,0,150,.020408163,0,.013333334,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
LPF,26,0,0,2002,26,23,.15889831,.15992063,.16145357,NLD,763,456,Balkenende I,0,1,0,8.375,,4,14,10,3,Lijst Pim Fortuyn,Fortuyn List,8,74,17.333334,5/15/2002,7/21/2002,0,5.7929969,0,1,0,0,0,0,150,.17424242,.2857143,.17333333,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,93
AGL-GR,5,0,0,2010,5,5,.031105507,.030483404,.02989275,BEL,675,1594,Leterme III,1,0,0,2.8282222,4.5,0,15,12,0,Agalev _ Groen,Agalev -- Groen,64,486,3.3333333,6/13/2010,6/13/2010,1,8.4206591,1,1,0,0,0,0,150,.033333335,0,.033333335,76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
ECOLO,6,0,0,1995,6,6,.038860105,.038528141,.037635937,BEL,95,161,Dehaene II,0,0,0,2.9113333,4.5,0,20,11,4,ócologistes Conf_d_r_s pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,64,332,4,5/21/1995,6/23/1995,1,8.0299788,0,1,0,0,0,0,150,.039999999,0,.039999999,76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
KOK,40,1,0,2003,40,3,.25925925,.23809524,.23159744,FIN,877,1118,Jaatteenmaki,0,0,0,7.1597778,7.2,0,17,9,3,Kansallinen Kokoomus _ Samlingspartiet,National Coalition Party,67,253,20,3/16/2003,4/17/2003,1,4.9297509,0,0,0,0,0,0,199,.2,0,.20100503,100,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
DF,22,0,0,2001,22,5,.16101696,.15000001,.1584819,DNK,482,1418,Rasmussen F I,0,0,0,8.4590475,,0,18,9,2,Dansk Folkeparti,Danish Peoples Party,21,632,12.290503,11/20/2001,11/27/2001,1,4.6754708,1,0,0,0,0,0,175,.15151516,0,.12571429,88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PVV,25,1,1,2003,25,15,.16637169,.16666667,.16972354,BEL,449,1110,Verhofstadt II,0,1,1,6.9802778,7.8,6,24,10,4,Partij voor Vrijheid en Vooruitgang,Party of Liberty and Progress,64,143,16.666666,5/18/2003,7/12/2003,1,7.0268583,0,1,1,1,1,1,150,.16666667,.25,.16666667,76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,97
UDEUR,10,0,0,2006,10,10,.016095972,.014388389,.01405288,ITA,117,399,Prodi II,0,1,0,5.285,,1,26,17,7,Unione Democratici per l'Europa,Union of Democrats for Europe,26,107,1.5873016,4/9/2006,5/17/2006,1,5.0764861,0,1,0,0,0,0,627,.018621974,.045454547,.015948962,314,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,337
NPSI,3,0,0,2001,3,2,.002693966,.001948052,.003528265,ITA,256,1287,Berlusconi II,0,0,0,5.43,,0,21,12,4,Nuovo Partito Socialisti Italiani,New PSI,26,498,.49261084,5/13/2001,6/11/2001,1,5.3029213,0,1,0,0,0,0,609,.0060422961,0,.0049261083,305,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
RV,9,0,0,2007,9,1,.017241379,.014285714,.019782307,DNK,788,211,Rasmussen F III,0,0,0,4.9697778,4.8,0,19,9,2,Det Radikale Venstre,Danish Social-Liberal Party,21,174,5.0279331,11/13/2007,11/23/2007,1,5.5655723,1,0,0,0,0,0,170,.03846154,0,.052941177,86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
AGL-GR,7,0,0,1991,7,7,.030984139,.030538905,.030457465,BEL,570,1594,Martens IX,1,0,0,2.8282222,4.5,0,21,13,4,Agalev _ Groen,Agalev -- Groen,64,418,3.3018868,11/24/1991,11/24/1991,1,8.4133282,0,1,0,0,0,0,212,.033018868,0,.033018868,107,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
F,9,0,0,2009,9,1,.07692308,.06666667,.06647335,ISL,651,1455,Sigurdardottir II,0,0,0,3.8888889,,0,10,5,2,Frams_knarflokkurinn,Progressive Party,56,36,14.285714,4/25/2009,4/25/2009,1,4.1822972,0,0,0,0,0,0,63,.11111111,0,.14285715,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
MSI,34,0,0,1992,34,34,.044643164,.04109918,.041280292,ITA,176,831,Amato I,0,0,0,9.177777799999999,9.1,0,30,16,4,Movimento Sociale Italiano,Italian Social Movement,26,605,5.3968253,4/5/1992,6/28/1992,1,5.7116132,0,1,0,0,0,0,629,.054054055,0,.054054055,315,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
PS,40,0,0,1987,40,40,.19890511,.20476191,.20239609,BEL,457,1378,Martens VIII,0,1,0,3.1588889,2.5,8,26,11,5,Parti Socialiste,Francophone Socialist Party,64,191,18.867924,12/13/1987,5/9/1988,1,7.1317043,0,1,0,0,0,0,212,.18867925,.30769232,.18867925,107,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,150
V,46,1,1,2007,46,7,.27586207,.29523811,.29524714,DNK,788,1605,Rasmussen F III,0,1,1,7.2685714,6.7,12,19,9,2,Venstre,Liberal Party of Denmark,21,174,25.698324,11/13/2007,11/23/2007,1,5.5655723,1,0,1,1,1,1,170,.26923078,.63157892,.27058825,86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64
H,23,0,0,1997,23,5,.11458334,.12619047,.12380702,NOR,45,1435,Bondevik I,0,0,0,7.7388889,7.7,0,19,8,3,Hèyre,Conservative Party,9,669,13.939394,9/16/1997,10/17/1997,1,4.3608842,1,0,0,0,0,0,165,.14285715,0,.13939394,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
SPO,69,0,0,2002,69,1,.16666667,.16666667,.17996533,AUT,889,973,Schuessel II,1,0,0,3.6593333,3,0,11,4,2,Sozialdemokratische Partei sterreichs,Social Democratic Party of Austria,59,365,37.704918,11/24/2002,11/24/2002,1,2.8832545,0,1,0,0,1,0,183,.2,0,.37704918,92,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
KD,24,0,0,2006,24,2,.074074075,.071428575,.075945973,SWE,475,282,Reinfeldt I,0,1,0,7.0141667,,3,22,7,4,Kristdemokraterna,Christian Democrats,35,629,6.876791,9/17/2006,10/6/2006,1,4.1492419,0,0,0,0,0,0,349,.086956523,.13636364,.068767905,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,178
GRENG,7,0,0,2009,7,3,.10869565,.11666667,.1215845,LUX,601,310,Juncker IV,0,0,0,1.5789474,,0,25,6,2,D_i Gr_ng _ Les Verts _ Die Grnen,The Greens,7,172,11.666667,6/7/2009,7/23/2009,1,3.6290324,0,0,0,0,0,0,60,.15000001,0,.11666667,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
M,97,0,0,2006,97,4,.14814815,.17142858,.1777558,SWE,475,657,Reinfeldt I,0,1,1,7.7642222,7.7,11,22,7,4,Moderaterna,Moderate Party,35,629,27.793695,9/17/2006,10/6/2006,1,4.1492419,0,0,0,1,0,0,349,.17391305,.5,.27793697,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,178
CD,8,0,0,1998,8,4,.052863438,.047619049,.046017896,DNK,630,1324,Rasmussen N IV,0,0,0,5.6089948,5.7,0,20,11,2,Centrumdemokraterne,Centre Democrats,21,389,4.4692736,3/11/1998,3/11/1998,1,4.9195457,1,0,0,0,0,0,175,.05479452,0,.045714285,88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
FP,28,0,0,2006,28,3,.11111111,.10476191,.098650374,SWE,475,892,Reinfeldt I,0,1,0,6.1551111,5.5,4,22,7,4,Folkpartiet,Liberals,35,629,8.0229225,9/17/2006,10/6/2006,1,4.1492419,0,0,0,0,0,0,349,.13043478,.18181819,.080229223,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,178
PPP,75,1,0,1996,75,29,.10877193,.10598846,.10563746,ITA,276,840,Prodi I,0,1,1,,,3,25,11,4,Popolari per Prodi,Popular Party for Prodi,26,551,11.904762,4/21/1996,5/18/1996,1,6.0889177,1,1,0,0,0,0,630,.11885246,.16666667,.11904762,316,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,288
PRI,21,1,0,1987,21,21,.039304923,.028396603,.02785573,ITA,756,93,Goria,0,1,0,4.9703704,4.8,3,31,14,5,Partito Repubblicano Italiano,Republican Party,26,17,3.3333333,6/14/1987,7/28/1987,1,4.0743632,0,1,0,0,0,0,629,.05060241,.096774191,.033386327,315,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,377
DF,24,0,0,2005,24,3,.1724138,.16190477,.15008238,DNK,316,1418,Rasmussen F II,0,0,0,8.4590475,,0,19,8,2,Dansk Folkeparti,Danish Peoples Party,21,563,13.407822,2/8/2005,2/18/2005,1,5.1061354,1,0,0,0,0,0,175,.15789473,0,.13714285,88,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
V,22,0,0,1994,22,1,.027027028,.047619049,.055695858,SWE,528,882,Carlsson IV,0,0,0,1.5791111,1.2,0,22,7,1,Vçnsterpartiet (kommunisterna),Left Party (Communists),35,412,6.3037248,9/18/1994,10/6/1994,1,3.5041573,1,0,0,0,0,0,349,.090909094,0,.063037246,175,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
PD,2,1,0,2007,2,1,.023255814,.01904762,.021769013,IRL,864,651,Ahern III,0,1,0,7.9902778,,1,15,7,3,An Pairti Daonlathach,Progressive Democrats,37,190,1.2048193,5/24/2007,6/14/2007,1,3.0063276,0,1,0,0,0,0,169,.05882353,.06666667,.01183432,85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88
CDU,15,0,0,2009,15,1,.07692308,.06666667,.077873878,PRT,858,1295,Socrates II,0,0,0,2.2233333,,0,17,5,1,Coliga o Democrötico Unitöria,Unified Democratic Coalition,63,405,6.521739,9/27/2009,10/26/2009,1,3.13166,1,0,0,0,0,0,230,.11111111,0,.065217391,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
V,22,0,0,2006,22,2,.074074075,.071428575,.067726798,SWE,475,882,Reinfeldt I,0,0,0,1.5791111,1.2,0,22,7,4,Vçnsterpartiet (kommunisterna),Left Party (Communists),35,629,6.3037248,9/17/2006,10/6/2006,1,4.1492419,0,0,0,0,0,0,349,.086956523,0,.063037246,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
CVP,39,1,1,1991,39,39,.19588278,.19792707,.19820966,BEL,570,723,Martens IX,1,1,1,5.7286666,5.8,7,21,13,4,Christelijke Volkspartij,Flemish Christian Peoples Party,64,418,18.396227,11/24/1991,11/24/1991,1,8.4133282,0,1,1,1,1,1,212,.18396227,.33333334,.18396227,107,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,120
LAM,1, ,,1994,1,1,.001754088,.00142496,.001461841,ITA,672,436,Berlusconi I,0,0,0,,,0,27,21,5,Lega d'Azione Meridionale,Southern Action League,26,146,.15873016,3/27/1994,5/11/1994,1,7.6707511,0,1,0,0,0,0,630,.0015974441,0,.0015873016,316,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
VVD,31,0,0,2010,31,31,.21685606,.22261904,.2199484,NLD,804,1409,Rutte,0,1,1,7.2037778,7.4,5,12,10,2,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,8,530,20.666666,6/9/2010,10/14/2010,1,6.7446041,1,1,1,1,0,0,150,.20666666,.41666666,.20666666,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,52
